observation_id,strain,concentration_ugml,treatment,timepoint_hrs,biological_replicate,technical_replicate,plate,od600_planktonic,log10_cfu_ml,biofilm_od570,metabolic_rfu,pct_inhibition_od600,pct_inhibition_biofilm,pct_inhibition_metabolic
OBS_01315,Clinical_03,16,AMP-247,12,2,1,Plate_B,0.6594,9.74,0.4931,13144,-9.7,-4.9,-14.2
OBS_01316,Clinical_03,16,AMP-247,12,2,2,Plate_B,0.6581,9.32,0.4685,10687,-9.4,0.3,7.1
OBS_01317,Clinical_03,16,AMP-247,12,2,3,Plate_B,0.7033,9.53,0.5855,11328,-17.0,-24.6,1.6
OBS_01318,Clinical_03,16,AMP-247,24,2,1,Plate_B,0.9229,10.37,0.7026,14099,-31.3,-29.7,-6.2
OBS_01319,Clinical_03,16,AMP-247,24,2,2,Plate_B,0.8643,10.08,0.6932,11931,-23.0,-27.9,10.2
OBS_01320,Clinical_03,16,AMP-247,24,2,3,Plate_B,0.8637,10.1,0.689,15259,-22.9,-27.2,-14.9
OBS_01321,Clinical_03,32,AMP-247,4,2,1,Plate_B,0.3474,9.77,0.3944,5838,-11.7,-29.8,2.7
OBS_01322,Clinical_03,32,AMP-247,4,2,2,Plate_B,0.3745,8.97,0.2885,4500,-20.4,5.0,25.0
OBS_01323,Clinical_03,32,AMP-247,4,2,3,Plate_B,0.3922,9.58,0.2653,4117,-26.1,12.7,31.4
OBS_01324,Clinical_03,32,AMP-247,8,2,1,Plate_B,0.549,9.03,0.4503,10554,-11.8,-16.4,-16.6
OBS_01325,Clinical_03,32,AMP-247,8,2,2,Plate_B,0.7416,9.83,0.6084,10008,-51.1,-57.3,-10.6
OBS_01326,Clinical_03,32,AMP-247,8,2,3,Plate_B,0.6965,9.64,0.5475,10849,-41.9,-41.6,-19.9
OBS_01327,Clinical_03,32,AMP-247,12,2,1,Plate_B,0.6356,9.08,0.5961,10958,-5.7,-26.8,4.8
OBS_01328,Clinical_03,32,AMP-247,12,2,2,Plate_B,0.5993,10.01,0.5142,13343,0.3,-9.4,-16.0
OBS_01329,Clinical_03,32,AMP-247,12,2,3,Plate_B,0.7485,9.61,0.6939,10152,-24.5,-47.7,11.8
OBS_01330,Clinical_03,32,AMP-247,24,2,1,Plate_B,0.8431,10.05,0.7605,13005,-19.9,-40.4,2.1
OBS_01331,Clinical_03,32,AMP-247,24,2,2,Plate_B,0.852,9.76,0.5164,13164,-21.2,4.7,0.9
OBS_01332,Clinical_03,32,AMP-247,24,2,3,Plate_B,0.8993,10.03,0.51,9112,-27.9,5.9,31.4
OBS_01333,Clinical_03,64,AMP-247,4,2,1,Plate_B,0.4201,9.64,0.4158,7378,-35.1,-36.9,-23.0
OBS_01334,Clinical_03,64,AMP-247,4,2,2,Plate_B,0.4904,8.99,0.3671,6757,-57.7,-20.8,-12.6
OBS_01335,Clinical_03,64,AMP-247,4,2,3,Plate_B,0.464,9.65,0.3297,3211,-49.2,-8.5,46.5
OBS_01336,Clinical_03,64,AMP-247,8,2,1,Plate_B,0.6834,9.7,0.4376,11400,-39.2,-13.1,-26.0
OBS_01337,Clinical_03,64,AMP-247,8,2,2,Plate_B,0.5952,9.64,0.5783,11832,-21.3,-49.5,-30.8
OBS_01338,Clinical_03,64,AMP-247,8,2,3,Plate_B,0.6386,9.42,0.6284,13175,-30.1,-62.5,-45.6
OBS_01339,Clinical_03,64,AMP-247,12,2,1,Plate_B,0.7272,10.01,0.5489,11576,-20.9,-16.8,-0.6
OBS_01340,Clinical_03,64,AMP-247,12,2,2,Plate_B,0.6819,10.14,0.4726,11297,-13.4,-0.6,1.8
OBS_01341,Clinical_03,64,AMP-247,12,2,3,Plate_B,0.8684,9.98,0.5346,12647,-44.4,-13.8,-9.9
OBS_01342,Clinical_03,64,AMP-247,24,2,1,Plate_B,0.7931,9.95,0.6159,13041,-12.8,-13.7,1.8
OBS_01343,Clinical_03,64,AMP-247,24,2,2,Plate_B,0.785,10.14,0.6879,13326,-11.7,-27.0,-0.3
OBS_01344,Clinical_03,64,AMP-247,24,2,3,Plate_B,0.9348,9.76,0.5656,14449,-33.0,-4.4,-8.8
OBS_01345,Clinical_03,0,Vehicle,4,3,1,Plate_C,0.2334,8.55,0.2578,7414,24.9,15.1,-23.6
OBS_01346,Clinical_03,0,Vehicle,4,3,2,Plate_C,0.1955,8.96,0.2765,4571,37.1,9.0,23.8
OBS_01347,Clinical_03,0,Vehicle,4,3,3,Plate_C,0.0525,8.56,0.1787,5941,83.1,41.2,1.0
OBS_01348,Clinical_03,0,Vehicle,8,3,1,Plate_C,0.2679,8.96,0.2218,9133,45.4,42.7,-0.9
OBS_01349,Clinical_03,0,Vehicle,8,3,2,Plate_C,0.3463,9.3,0.398,8248,29.5,-2.9,8.9
OBS_01350,Clinical_03,0,Vehicle,8,3,3,Plate_C,0.3508,9.59,0.3058,9023,28.5,20.9,0.3
OBS_01351,Clinical_03,0,Vehicle,12,3,1,Plate_C,0.4619,9.7,0.3906,10998,23.2,16.9,4.4
OBS_01352,Clinical_03,0,Vehicle,12,3,2,Plate_C,0.3909,9.37,0.2816,10564,35.0,40.1,8.2
OBS_01353,Clinical_03,0,Vehicle,12,3,3,Plate_C,0.4619,9.21,0.3476,14766,23.2,26.0,-28.3
OBS_01354,Clinical_03,0,Vehicle,24,3,1,Plate_C,0.5544,8.96,0.4304,14847,21.1,20.6,-11.8
OBS_01355,Clinical_03,0,Vehicle,24,3,2,Plate_C,0.5998,8.87,0.4401,11747,14.7,18.8,11.5
OBS_01356,Clinical_03,0,Vehicle,24,3,3,Plate_C,0.4768,8.91,0.3613,12927,32.2,33.3,2.7
OBS_01357,Clinical_03,1,AMP-247,4,3,1,Plate_C,0.0912,8.68,0.2521,4559,70.7,17.0,24.0
OBS_01358,Clinical_03,1,AMP-247,4,3,2,Plate_C,0.05,8.99,0.2368,3176,83.9,22.1,47.1
OBS_01359,Clinical_03,1,AMP-247,4,3,3,Plate_C,0.05,8.59,0.1254,4573,83.9,58.7,23.8
OBS_01360,Clinical_03,1,AMP-247,8,3,1,Plate_C,0.2136,9.63,0.3196,6400,56.5,17.4,29.3
OBS_01361,Clinical_03,1,AMP-247,8,3,2,Plate_C,0.3798,9.45,0.2761,9390,22.6,28.6,-3.8
OBS_01362,Clinical_03,1,AMP-247,8,3,3,Plate_C,0.2767,9.63,0.2624,5892,43.6,32.2,34.9
OBS_01363,Clinical_03,1,AMP-247,12,3,1,Plate_C,0.4475,9.6,0.348,12254,25.6,25.9,-6.5
OBS_01364,Clinical_03,1,AMP-247,12,3,2,Plate_C,0.3666,9.36,0.2306,12190,39.0,50.9,-5.9
OBS_01365,Clinical_03,1,AMP-247,12,3,3,Plate_C,0.4469,9.5,0.3664,11807,25.7,22.0,-2.6
OBS_01366,Clinical_03,1,AMP-247,24,3,1,Plate_C,0.6462,9.42,0.4125,12741,8.1,23.9,4.1
OBS_01367,Clinical_03,1,AMP-247,24,3,2,Plate_C,0.6709,9.59,0.4292,11496,4.6,20.8,13.4
OBS_01368,Clinical_03,1,AMP-247,24,3,3,Plate_C,0.5675,9.73,0.4792,14911,19.3,11.6,-12.3
OBS_01369,Clinical_03,2,AMP-247,4,3,1,Plate_C,0.05,8.95,0.1808,4248,83.9,40.5,29.2
OBS_01370,Clinical_03,2,AMP-247,4,3,2,Plate_C,0.05,8.94,0.1694,4016,83.9,44.2,33.1
OBS_01371,Clinical_03,2,AMP-247,4,3,3,Plate_C,0.1737,9.12,0.2607,5119,44.1,14.2,14.7
OBS_01372,Clinical_03,2,AMP-247,8,3,1,Plate_C,0.318,9.19,0.2071,6557,35.2,46.5,27.5
OBS_01373,Clinical_03,2,AMP-247,8,3,2,Plate_C,0.3351,9.49,0.1803,11119,31.7,53.4,-22.9
OBS_01374,Clinical_03,2,AMP-247,8,3,3,Plate_C,0.4439,8.87,0.3074,10440,9.6,20.5,-15.4
OBS_01375,Clinical_03,2,AMP-247,12,3,1,Plate_C,0.5076,9.05,0.1985,12022,15.6,57.8,-4.5
OBS_01376,Clinical_03,2,AMP-247,12,3,2,Plate_C,0.3636,9.52,0.3334,10708,39.5,29.1,6.9
OBS_01377,Clinical_03,2,AMP-247,12,3,3,Plate_C,0.2938,9.38,0.354,11458,51.1,24.7,0.4
OBS_01378,Clinical_03,2,AMP-247,24,3,1,Plate_C,0.5658,9.69,0.3695,13763,19.5,31.8,-3.6
OBS_01379,Clinical_03,2,AMP-247,24,3,2,Plate_C,0.5579,9.48,0.4281,13465,20.6,21.0,-1.4
OBS_01380,Clinical_03,2,AMP-247,24,3,3,Plate_C,0.5031,9.92,0.4047,12390,28.4,25.3,6.7
OBS_01381,Clinical_03,4,AMP-247,4,3,1,Plate_C,0.1268,8.92,0.1877,6367,59.2,38.2,-6.1
OBS_01382,Clinical_03,4,AMP-247,4,3,2,Plate_C,0.2127,8.84,0.1622,7380,31.6,46.6,-23.0
OBS_01383,Clinical_03,4,AMP-247,4,3,3,Plate_C,0.1201,8.71,0.2145,3918,61.4,29.4,34.7
OBS_01384,Clinical_03,4,AMP-247,8,3,1,Plate_C,0.2822,9.24,0.3128,10150,42.5,19.1,-12.2
OBS_01385,Clinical_03,4,AMP-247,8,3,2,Plate_C,0.2041,9.15,0.2422,7337,58.4,37.4,18.9
OBS_01386,Clinical_03,4,AMP-247,8,3,3,Plate_C,0.3513,9.42,0.3487,8110,28.4,9.8,10.4
OBS_01387,Clinical_03,4,AMP-247,12,3,1,Plate_C,0.3497,9.38,0.245,11171,41.8,47.9,2.9
OBS_01388,Clinical_03,4,AMP-247,12,3,2,Plate_C,0.4849,9.0,0.3078,11656,19.4,34.5,-1.3
OBS_01389,Clinical_03,4,AMP-247,12,3,3,Plate_C,0.312,9.5,0.3971,11822,48.1,15.5,-2.7
OBS_01390,Clinical_03,4,AMP-247,24,3,1,Plate_C,0.5807,9.43,0.4334,12821,17.4,20.0,3.5
OBS_01391,Clinical_03,4,AMP-247,24,3,2,Plate_C,0.5465,9.25,0.5074,14747,22.3,6.4,-11.0
OBS_01392,Clinical_03,4,AMP-247,24,3,3,Plate_C,0.6532,10.02,0.4493,12762,7.1,17.1,3.9
OBS_01393,Clinical_03,8,AMP-247,4,3,1,Plate_C,0.0969,8.94,0.0557,4867,68.8,81.7,18.9
OBS_01394,Clinical_03,8,AMP-247,4,3,2,Plate_C,0.2381,9.09,0.043,1941,23.4,85.8,67.7
OBS_01395,Clinical_03,8,AMP-247,4,3,3,Plate_C,0.1856,8.64,0.0802,4991,40.3,73.6,16.8
OBS_01396,Clinical_03,8,AMP-247,8,3,1,Plate_C,0.3782,9.24,0.1677,8365,23.0,56.6,7.6
OBS_01397,Clinical_03,8,AMP-247,8,3,2,Plate_C,0.3168,9.37,0.2748,8354,35.5,29.0,7.7
OBS_01398,Clinical_03,8,AMP-247,8,3,3,Plate_C,0.3559,8.76,0.1934,10135,27.5,50.0,-12.0
OBS_01399,Clinical_03,8,AMP-247,12,3,1,Plate_C,0.3793,9.65,0.3856,10395,36.9,17.9,9.7
OBS_01400,Clinical_03,8,AMP-247,12,3,2,Plate_C,0.4749,9.07,0.2913,10416,21.0,38.0,9.5
OBS_01401,Clinical_03,8,AMP-247,12,3,3,Plate_C,0.4616,9.58,0.1817,10178,23.2,61.3,11.5
OBS_01402,Clinical_03,8,AMP-247,24,3,1,Plate_C,0.6102,10.32,0.4247,14082,13.2,21.6,-6.0
OBS_01403,Clinical_03,8,AMP-247,24,3,2,Plate_C,0.6065,9.58,0.5064,13822,13.7,6.5,-4.1
OBS_01404,Clinical_03,8,AMP-247,24,3,3,Plate_C,0.5555,10.17,0.398,12023,21.0,26.5,9.5
OBS_01405,Clinical_03,16,AMP-247,4,3,1,Plate_C,0.0582,9.14,0.172,4464,81.3,43.4,25.6
OBS_01406,Clinical_03,16,AMP-247,4,3,2,Plate_C,0.097,8.48,0.0236,5087,68.8,92.2,15.2
OBS_01407,Clinical_03,16,AMP-247,4,3,3,Plate_C,0.1243,9.05,0.02,8239,60.0,93.4,-37.3
OBS_01408,Clinical_03,16,AMP-247,8,3,1,Plate_C,0.23,9.26,0.271,10249,53.1,29.9,-13.3
OBS_01409,Clinical_03,16,AMP-247,8,3,2,Plate_C,0.2897,8.89,0.281,6296,41.0,27.4,30.4
OBS_01410,Clinical_03,16,AMP-247,8,3,3,Plate_C,0.2991,9.01,0.2897,7388,39.1,25.1,18.4
OBS_01411,Clinical_03,16,AMP-247,12,3,1,Plate_C,0.4317,9.17,0.46,10698,28.2,2.1,7.0
OBS_01412,Clinical_03,16,AMP-247,12,3,2,Plate_C,0.4241,9.22,0.2923,11515,29.5,37.8,-0.1
OBS_01413,Clinical_03,16,AMP-247,12,3,3,Plate_C,0.4809,8.92,0.1578,8943,20.0,66.4,22.3
OBS_01414,Clinical_03,16,AMP-247,24,3,1,Plate_C,0.477,9.95,0.4208,12727,32.1,22.3,4.2
OBS_01415,Clinical_03,16,AMP-247,24,3,2,Plate_C,0.5783,9.57,0.3447,13458,17.7,36.4,-1.3
OBS_01416,Clinical_03,16,AMP-247,24,3,3,Plate_C,0.5959,9.82,0.2439,10871,15.2,55.0,18.1
OBS_01417,Clinical_03,32,AMP-247,4,3,1,Plate_C,0.1466,8.8,0.1589,5302,52.9,47.7,11.6
OBS_01418,Clinical_03,32,AMP-247,4,3,2,Plate_C,0.079,8.69,0.0971,4957,74.6,68.0,17.4
OBS_01419,Clinical_03,32,AMP-247,4,3,3,Plate_C,0.0693,8.62,0.08,4489,77.7,73.7,25.2
OBS_01420,Clinical_03,32,AMP-247,8,3,1,Plate_C,0.3829,9.44,0.1814,8653,22.0,53.1,4.4
OBS_01421,Clinical_03,32,AMP-247,8,3,2,Plate_C,0.2618,9.15,0.1602,9258,46.7,58.6,-2.3
OBS_01422,Clinical_03,32,AMP-247,8,3,3,Plate_C,0.3627,8.73,0.3365,12125,26.1,13.0,-34.0
OBS_01423,Clinical_03,32,AMP-247,12,3,1,Plate_C,0.4334,9.08,0.3914,12073,27.9,16.7,-4.9
OBS_01424,Clinical_03,32,AMP-247,12,3,2,Plate_C,0.5116,9.67,0.3608,9301,14.9,23.2,19.2
OBS_01425,Clinical_03,32,AMP-247,12,3,3,Plate_C,0.3834,9.13,0.466,8006,36.2,0.8,30.4
OBS_01426,Clinical_03,32,AMP-247,24,3,1,Plate_C,0.6002,9.59,0.4106,12519,14.6,24.2,5.7
OBS_01427,Clinical_03,32,AMP-247,24,3,2,Plate_C,0.4964,9.84,0.4134,14167,29.4,23.7,-6.7
OBS_01428,Clinical_03,32,AMP-247,24,3,3,Plate_C,0.6022,9.17,0.4915,14157,14.3,9.3,-6.6
OBS_01429,Clinical_03,64,AMP-247,4,3,1,Plate_C,0.2117,8.94,0.1683,4378,31.9,44.6,27.0
OBS_01430,Clinical_03,64,AMP-247,4,3,2,Plate_C,0.0671,8.61,0.228,6293,78.4,25.0,-4.9
OBS_01431,Clinical_03,64,AMP-247,4,3,3,Plate_C,0.177,9.19,0.273,5791,43.1,10.1,3.5
OBS_01432,Clinical_03,64,AMP-247,8,3,1,Plate_C,0.2429,8.94,0.1379,9095,50.5,64.3,-0.5
OBS_01433,Clinical_03,64,AMP-247,8,3,2,Plate_C,0.2845,9.21,0.3128,9519,42.0,19.1,-5.2
OBS_01434,Clinical_03,64,AMP-247,8,3,3,Plate_C,0.2791,8.94,0.2379,9631,43.1,38.5,-6.4
OBS_01435,Clinical_03,64,AMP-247,12,3,1,Plate_C,0.4761,9.05,0.1635,9460,20.8,65.2,17.8
OBS_01436,Clinical_03,64,AMP-247,12,3,2,Plate_C,0.4327,9.3,0.3668,8867,28.0,21.9,22.9
OBS_01437,Clinical_03,64,AMP-247,12,3,3,Plate_C,0.3744,8.93,0.3094,10330,37.7,34.2,10.2
OBS_01438,Clinical_03,64,AMP-247,24,3,1,Plate_C,0.497,9.51,0.4432,14559,29.3,18.2,-9.6
OBS_01439,Clinical_03,64,AMP-247,24,3,2,Plate_C,0.5606,9.9,0.3849,16015,20.3,29.0,-20.6
OBS_01440,Clinical_03,64,AMP-247,24,3,3,Plate_C,0.492,9.43,0.3283,10760,30.0,39.4,19.0
